"x" "y" "x_err" "y_err" "corxy"
0.281 -0.08756 0.084534 0.12398 -0.7728
0.066 -0.24247 0.062649 0.118574 -0.9594
0.537 -0.6008 0.061057 0.118669 0.10387
-0.015 -0.27837 0.061717 0.117155 -0.63466
0.025 -0.20601 0.059059 0.098393 0.332532
0.123 -0.21849 0.053851 0.110119 0.845947
0.118 -0.20345 0.047707 0.135129 -0.83463
0.973 -0.5704 0.070455 0.123524 -0.28967
0.111 -0.30379 0.036235 0.109716 -0.42111
0.184 -0.42284 0.049091 0.106877 -0.35656
0.181 -0.23393 0.063529 0.126653 0.798447
0.094 -0.0888 0.042201 0.122906 0.327959
0.384 -0.67254 0.079605 0.122015 -0.4863
0.134 -0.28644 0.051088 0.123112 -0.13964
0.184 -0.55155 0.060033 0.12998 0.796334
0.072 -0.06263 0.039051 0.103272 -0.94397
0.164 -0.27406 0.050477 0.075766 0.404047
0.083 -0.39367 0.043462 0.119208 -0.93713
0.36 -0.57796 0.088119 0.123813 -0.73942
0.443 -0.63704 0.076941 0.142138 -0.5573
0.166 -0.48003 0.056435 0.118305 -0.8026
0.146 -0.39738 0.070661 0.110933 -0.91931
0.263 -0.38748 0.065368 0.127498 -0.44099
0.34 -0.53945 0.038288 0.109153 -0.87529
0.057 -0.14357 0.06466 0.139113 -0.75458
0.407 -0.43915 0.087658 0.113492 0.638056
0.213 -0.12386 0.060539 0.138348 0.189186
0.265 -0.45449 0.0214 0.123138 0.017392
0.179 -0.46339 0.036715 0.115311 0.369987
0.09 -0.30506 0.061773 0.127876 0.414406
0.175 -0.40228 0.079158 0.127953 -0.14675
0.126 -0.42551 0.073348 0.112164 -0.61726
0.212 -0.52223 0.046097 0.117223 0.770372
0.214 -0.48588 0.078262 0.121645 -0.21436
0.182 -0.41059 0.07247 0.125097 -0.70593
0.106 -0.19748 0.068425 0.12544 0.557297
0.351 -0.5082 0.052697 0.125249 -0.77365
-0.04 -0.19774 0.039204 0.133842 0.225277
0.445 -0.52756 0.072201 0.131272 0.882331
0.158 -0.44572 0.065863 0.140407 0.942792
0.05 -0.45978 0.072449 0.120365 0.87225
0.388 -0.41634 0.036069 0.134822 -0.80868
0.33 -0.48634 0.05714 0.185833 -0.79452
0.165 -0.3992 0.073355 0.115633 0.104368
0.07 -0.08769 0.060539 0.124271 -0.98226
0.102 -0.36719 0.069354 0.183494 0.961429
0.181 -0.12031 0.048259 0.129117 0.318197
0.178 -0.51391 0.040607 0.111628 0.797528
0.427 -0.61448 0.072201 0.114877 0.579068
0.234 -0.27303 0.077826 0.121913 -0.31652
0.132 -0.10435 0.06673 0.115029 0.547894
0.197 -0.1186 0.059363 0.098289 0.202393
0.052 -0.12256 0.045 0.136066 -0.88792
0.504 -0.49659 0.063285 0.113422 0.021194
0.165 -0.38991 0.080062 0.132506 0.627318
0.245 -0.55785 0.069354 0.11931 -0.57104
0.561 -0.62233 0.076321 0.130906 -0.03328
0.379 -0.56454 0.049406 0.115735 0.467228
0.22 -0.46424 0.081394 0.123309 -0.73699
0.239 -0.30065 0.085883 0.12642 -0.83477
0.485 -0.4933 0.05883 0.11814 -0.00914
0.156 -0.46738 0.050477 0.129037 0.36262
0.003 -0.12561 0.052153 0.12518 0.826337
0.033 -0.20102 0.068 0.113968 0.495968
0.123 -0.36228 0.054918 0.15164 0.638729
0.268 -0.48987 0.053254 0.110284 -0.40455
0.208 -0.4646 0.071589 0.14048 0.281607
0.181 -0.34138 0.088549 0.114723 -0.36019
0.482 -0.54262 0.070491 0.122757 -0.8747
0.063 -0.20624 0.050477 0.12275 -0.69314
0.107 -0.02679 0.044407 0.127563 0.12027
0.086 -0.27245 0.044204 0.104163 0.128681
0.125 -0.1259 0.041231 0.128275 -0.32898
0.009 -0.30286 0.070235 0.153751 0.443785
0.232 -0.44408 0.081006 0.127016 -0.25705
0.273 -0.47158 0.062769 0.11095 0.849795
0.18 -0.45979 0.052697 0.122212 -0.85071
0.162 -0.37301 0.087206 0.123968 0.143819
0.008 -0.11418 0.084077 0.110566 -0.38255
0.127 -0.14832 0.087206 0.124407 -0.07864
-0.107 -0.13793 0.032649 0.110946 -0.73876
0.419 -0.60481 0.080622 0.122416 0.654622
0.598 -0.44855 0.061587 0.12015 0.143906
0.091 -0.25351 0.039051 0.1008 0.246609
0.406 -0.35095 0.084723 0.123693 -0.48888
0.474 -0.49369 0.050219 0.115597 -0.28915
0.018 -0.15654 0.046043 0.140236 -0.06148
0.078 -0.15685 0.056603 0.127877 0.0632
0.012 -0.21792 0.070235 0.136573 0.169074
0.035 -0.26684 0.057454 0.151034 0.42147
0.16 -0.43719 0.046615 0.117221 0.453453
0.338 -0.54284 0.057688 0.146953 -0.23138
0.347 -0.46985 0.047634 0.111631 0.26103
0.01 -0.19843 0.044283 0.121117 -0.15951
0.316 -0.34921 0.076059 0.113836 -0.18132
0.303 -0.5326 0.074303 0.141602 -0.59695
0.27 -0.38028 0.057982 0.126008 -0.18614
0.456 -0.4557 0.054644 0.113504 -0.61509
0.228 -0.57837 0.084077 0.12247 -0.01592
0.144 -0.14537 0.047434 0.125793 -0.34061
0.088 -0.28106 0.041629 0.111466 0.280443
0.307 -0.40702 0.075663 0.134732 -0.58189
0.036 -0.22512 0.0414 0.151401 0.825277
0.052 -0.26964 0.04701 0.139098 0.325484
0.19 -0.46334 0.071196 0.106066 0.044451
0 -0.18979 0.08095 0.113938 -0.23338
0.313 -0.4649 0.065192 0.117322 -0.12038
0.105 -0.24597 0.04801 0.134191 0.218508
0.098 -0.24576 0.043416 0.117377 0.900762
0.314 -0.56512 0.088549 0.136065 0.206692
0.13 -0.12266 0.048826 0.127559 -0.72627
-0.005 -0.13583 0.071119 0.113263 -0.14634
0.197 -0.3446 0.042801 0.114709 0.250148
0.44 -0.57948 0.044045 0.112897 0.036728
0.391 -0.50924 0.072718 0.190126 0.244423
0.032 -0.0743 0.036235 0.102031 -0.32868
0.049 -0.14561 0.078714 0.112406 0.693791
0.077 -0.07475 0.051088 0.105236 0.686473
-0.048 -0.23942 0.028653 0.13783 0.76545
0.224 -0.35886 0.080062 0.114974 0.764332
0.247 -0.34667 0.040459 0.109192 0.566889
0.197 -0.24877 0.04801 0.106061 0.54642
0.141 -0.2975 0.062201 0.117116 -0.33477
-0.091 -0.10744 0.032202 0.114168 -0.39758
0.019 -0.24295 0.078262 0.149438 0.896719
0.142 -0.41462 0.051865 0.139188 0.712049
0.23 -0.16671 0.080529 0.111563 0.850343
0.432 -0.45925 0.067601 0.126121 0.151908
0.203 -0.36108 0.047201 0.111201 0.664263
0.017 -0.5953 0.070235 0.127524 0.571215
0.128 -0.39868 0.07071 0.12379 -0.32257
0.313 -0.605 0.058523 0.122142 -0.30124
0.02 -0.25753 0.033541 0.127362 -0.24901
0.109 -0.11144 0.054918 0.124879 0.254981
0.516 -0.5603 0.091923 0.131715 -0.35224
0.208 -0.30253 0.026925 0.102347 -0.50461
0.138 -0.28467 0.048826 0.15973 -0.23281
0.217 -0.73558 0.073824 0.093214 -0.18825
0.219 -0.30822 0.05243 0.103099 0.962656
0.158 -0.39716 0.067742 0.124331 -0.41959
0.19 -0.41461 0.022203 0.103818 0.397959
0.289 -0.48189 0.044821 0.119116 0.47099
0.412 -0.71188 0.063631 0.111491 0.600509
0.083 -0.25732 0.050477 0.152197 0.093204
0.192 -0.01518 0.045607 0.088882 -0.8253
0.078 -0.09246 0.055226 0.1118 0.876557
0.236 -0.30046 0.045803 0.149855 0.027235
0.225 -0.19913 0.066887 0.119288 -0.34802
0.267 -0.20203 0.058523 0.100112 -0.18775
0.252 -0.36327 0.072945 0.150473 -0.55704
0.034 -0.39921 0.052697 0.171641 0.965563
0.087 -0.09391 0.059363 0.099955 -0.42884
0.243 -0.58165 0.075179 0.125784 0.269814
0.105 -0.11335 0.056302 0.113936 -0.78073
0.104 -0.27464 0.078714 0.122098 0.7225
0.117 0.006854 0.048826 0.118826 -0.44925
0.19 -0.40629 0.062769 0.117568 -0.53693
0.267 -0.42527 0.037536 0.106557 -0.00469
0.288 -0.32948 0.085475 0.14489 -0.93762
0.08 -0.22096 0.087206 0.130445 -0.84803
0.068 -0.40903 0.044204 0.107033 0.909848
0.352 -0.27111 0.056302 0.110162 -0.32492
0.229 -0.37683 0.07742 0.133819 0.08837
0.39 -0.54376 0.053823 0.114401 -0.17794
0.045 -0.30379 0.071196 0.151601 -0.75573
0.048 -0.18227 0.041231 0.123826 0.926282
0.247 -0.38616 0.087709 0.118889 -0.82581
0.136 -0.29548 0.048826 0.117937 -0.72015
0.325 -0.48631 0.085475 0.129311 0.816883
0.422 -0.66669 0.083725 0.123247 0.48719
0.115 -0.24653 0.06637 0.1345 -0.14249
0.297 -0.57372 0.069971 0.139282 -0.754
0.182 -0.49091 0.063285 0.150928 -0.66878
0.381 -0.54496 0.084599 0.126034 0.675417
0.085 -0.10983 0.06723 0.131937 0.787814
0.156 -0.35533 0.084528 0.125441 -0.79531
-0.114 -0.42263 0.085088 0.129711 0.603213
0.243 -0.3432 0.041231 0.116725 -0.65825
-0.028 -0.41827 0.063694 0.117042 0.658435
0.33 -0.42109 0.061587 0.137253 -0.30631
0.156 -0.32335 0.074303 0.160788 -0.12512
0.239 -0.36879 0.036769 0.105712 -0.51759
0.244 -0.68022 0.038288 0.117827 -0.76694
0.285 -0.3187 0.038288 0.118656 -0.54466
0.062 -0.24506 0.052697 0.108058 -0.08306
0.072 -0.22904 0.059682 0.135883 -0.8112
0.335 -0.53493 0.05243 0.122299 -0.74168
0.009 -0.21768 0.072897 0.157421 -0.68924
0.249 -0.47072 0.039051 0.122247 -0.09527
0.42 -0.5101 0.044045 0.101478 0.256954
0.226 -0.40133 0.080062 0.109725 0.182919
0.335 -0.49414 0.046615 0.112926 0.244727
0.089 -0.31364 0.046615 0.119979 0.742987
0.163 -0.26013 0.078294 0.133452 -0.18819
0.118 -0.28235 0.042638 0.108136 0.453626
0.077 -0.23035 0.05883 0.112518 -0.86266
0.233 -0.36225 0.053254 0.119407 -0.16522
-0.00099 -0.28012 0.086764 0.113517 0.901204
0.246 -0.55463 0.051429 0.130154 0.520606
0.478 -0.48089 0.084723 0.117347 0.023095
0.485 -0.50675 0.066573 0.122189 0.155261
0.052 -0.22998 0.051312 0.107123 0.952832
-0.101 -0.38405 0.046097 0.117146 0.481024
-0.016 -0.23187 0.049406 0.125815 0.509416
-0.017 -0.30877 0.082298 0.108935 0.990804
0.28 -0.54332 0.0436 0.118107 -0.63372
0.358 -0.60483 0.083725 0.13245 -0.69372
0.38 -0.77545 0.039051 0.122701 0.152787
0.102 -0.39692 0.039824 0.105599 0.45474
0.17 -0.47474 0.053535 0.140346 -0.16708
0.344 -0.2644 0.067742 0.138776 0.238224
-0.069 -0.25212 0.061294 0.127633 0.163068
0.608 -0.56905 0.071693 0.125003 0.209743
0.084 -0.20627 0.050477 0.115444 -0.55855
0.02 -0.04623 0.040607 0.108163 0.664368
0.39 -0.4873 0.08324 0.114582 -0.63101
0.4 -0.32483 0.075802 0.118347 -0.7146
0.236 -0.29238 0.050477 0.115623 -0.24805
0.082 -0.25225 0.081859 0.143989 -0.36622
0.189 -0.4526 0.054644 0.126974 0.305379
0.072 -0.0921 0.044204 0.110351 -0.29026
0.363 -0.44849 0.062265 0.112595 0.760892
0.303 -0.59346 0.079649 0.125229 -0.43533
0.181 -0.25115 0.049929 0.108906 -0.6819
0.24 -0.49639 0.061911 0.128585 0.423978
0.165 -0.23772 0.071589 0.121188 -0.16317
0.073 -0.21936 0.065764 0.110982 -0.66187
0.065 -0.22992 0.051623 0.142898 -0.1674
0.157 -0.63898 0.061773 0.118662 -0.37657
0.181 -0.16382 0.053 0.104301 0.924733
0.3 -0.37542 0.055758 0.138311 -0.68467
0.124 -0.28836 0.056938 0.104369 -0.65032
0.228 -0.24623 0.076059 0.164689 0.326661
0.169 -0.4427 0.069771 0.160148 0.016958
0.37 -0.52049 0.069835 0.131331 0.630361
0.774 -0.86105 0.073925 0.106504 0.567848
0.031 -0.13384 0.042801 0.116862 0.623866
0.251 -0.22949 0.052697 0.117793 0.493913
0.35 -0.67607 0.056603 0.123837 0.729023
0.027 -0.35886 0.045 0.154396 -0.10883
0.26 -0.39962 0.05883 0.144155 0.21454
0.09 -0.1502 0.076485 0.105127 0.294142
0.233 -0.62237 0.075153 0.129598 -0.55812
0.175 -0.30028 0.067601 0.118005 0.963378
0.39 -0.5894 0.040607 0.125203 0.727005
0.031 -0.10074 0.075584 0.116897 -0.87676
0.271 -0.29238 0.050219 0.109752 -0.71869
0.31 -0.39379 0.075927 0.129137 -0.30217
0.541 -0.97638 0.046754 0.106738 0.704348
0.541 -0.92661 0.046754 0.106674 0.969572
0.156 -0.45054 0.022203 0.106292 -0.12578
0.012 -0.22687 0.039204 0.142697 0.565266
0.036 -0.08914 0.081024 0.139307 -0.36348
0.36 -0.2426 0.078294 0.1046 -0.67632
0.042 -0.21634 0.050537 0.131744 0.357786
0.315 -0.35982 0.056603 0.127525 0.693803
0.56 -1.11205 0.067416 0.126546 -0.20232
0.065 -0.12501 0.053 0.109819 -0.28519
0.059 -0.37905 0.075584 0.190568 0.479441
0.077 -0.23113 0.055226 0.146974 -0.27559
0.226 -0.37607 0.064007 0.114577 -0.53067
0.343 -0.29862 0.0436 0.119084 -0.74171
0.142 -0.3453 0.054378 0.16081 0.894146
0.147 -0.36541 0.070213 0.13221 0.925437
0.327 -0.42573 0.072945 0.126739 -0.36232
0.005 -0.21433 0.052478 0.143993 0.861732
0.265 -0.31409 0.04801 0.116699 0.641234
0.082 -0.24287 0.059169 0.143656 -0.1685
0.093 -0.0691 0.061773 0.126782 -0.9803
0.464 -0.6062 0.054918 0.137029 -0.98202
-0.028 -0.39906 0.047169 0.110037 -0.30995
-0.013 -0.15535 0.043416 0.114607 0.082791
0.174 -0.52293 0.039395 0.115378 -0.32231
0.193 -0.35605 0.061773 0.138376 -0.01993
0.01 -0.05289 0.049091 0.11725 0.143076
-0.054 -0.1156 0.038288 0.11209 0.490471
0.068 -0.12724 0.049091 0.130228 0.029525
0.128 -0.26168 0.054378 0.1251 0.546194
0.152 -0.19887 0.0614 0.12507 -0.25285
-0.012 -0.30167 0.049396 0.113052 0.687409
0.019 -0.19972 0.045 0.141317 -0.7711
0.242 -0.58447 0.080498 0.127046 0.249616
0.171 -0.39779 0.081841 0.132784 0.932694
0.098 -0.50915 0.057454 0.121138 0.32691
0.222 -0.45113 0.079158 0.127515 0.348138
0.301 -0.42977 0.082292 0.129258 -0.39011
0.249 -0.51258 0.041231 0.112408 0.38708
0.223 -0.30765 0.050219 0.120216 -0.31324
0.379 -0.49974 0.082764 0.13419 -0.50073
0.084 -0.29174 0.085906 0.125457 -0.48148
0.098 -0.12696 0.054918 0.121362 0.918999
0.162 -0.29869 0.04801 0.138216 -0.4501
0.116 -0.45199 0.068095 0.122165 0.64678
0.042 -0.22569 0.049648 0.132546 -0.91573
0.148 -0.36305 0.047801 0.182349 -0.51541
0.222 -0.25704 0.041868 0.122327 0.292485
0.365 -0.49439 0.061587 0.118656 0.890315
0.214 -0.27811 0.073824 0.129616 -0.40685
0.205 -0.39034 0.049406 0.117236 -0.79335
0.098 -0.03476 0.049648 0.129661 -0.80351
-0.051 -0.24336 0.077369 0.134558 -0.67184
0.19 -0.14343 0.079649 0.136204 -0.92507
0.673 -0.71299 0.049819 0.123877 0.476791
0.162 -0.46793 0.069462 0.122938 0.611487
0.484 -0.86295 0.066887 0.132003 0.254069
0.276 -0.46151 0.045 0.118691 -0.08165
0.318 -0.56199 0.059908 0.125223 0.554088
0.06 -0.00816 0.042011 0.109048 0.645757
0.22 -0.27764 0.053535 0.162962 0.994088
0.504 -0.52256 0.088684 0.127368 0.326777
0.219 -0.45491 0.048826 0.130128 -0.86663
0.032 -0.19132 0.045803 0.147842 0.949621
0.033 -0.18113 0.040459 0.145439 0.114046
0.209 -0.35191 0.07083 0.122016 0.813966
0.163 -0.08583 0.080131 0.11888 -0.52729
0.053 -0.27752 0.024698 0.143779 -0.21932
0.114 -0.15093 0.050219 0.097758 0.219738
0.145 -0.16103 0.088588 0.127418 0.387849
0.242 -0.42206 0.04801 0.1076 -0.09249
0.449 -0.45397 0.05 0.122497 0.187645
-0.033 -0.20387 0.064498 0.115427 -0.17925
0.063 -0.45835 0.034 0.130211 0.196686
0.121 -0.27053 0.068963 0.115275 0.340024
0.078 -0.09392 0.04801 0.112374 -0.35839
0.184 -0.27694 0.084534 0.122219 -0.90236
0.232 -0.30677 0.051224 0.156182 -0.73881
0.404 -0.48815 0.076157 0.136595 -0.07548
0.065 -0.4897 0.063631 0.110376 -0.74328
0.148 -0.20526 0.040459 0.111228 -0.0386
0.215 -0.34539 0.051865 0.142972 0.135948
0.17 -0.25561 0.06414 0.117674 -0.46373
0.01 -0.24906 0.050477 0.147819 0.669179
-0.115 -0.249 0.060539 0.10413 -0.25424
0.148 -0.24257 0.04801 0.151769 0.016366
0.182 -0.32234 0.05547 0.202679 -0.75343
0.004 -0.18532 0.043011 0.127257 -0.42329
0.02 -0.13572 0.037536 0.113233 0.451413
0.301 -0.48382 0.051613 0.128908 -0.89653
0.089 -0.4287 0.059169 0.114236 0.898021
0.029 -0.27527 0.042544 0.123879 -0.55476
0.501 -0.33349 0.056302 0.116024 -0.43356
-0.025 -0.30081 0.042544 0.124626 0.78652
0.177 -0.42972 0.057982 0.112946 0.781688
0.012 -0.10631 0.07071 0.13217 0.68235
-0.069 -0.18637 0.059169 0.143348 -0.28996
0.137 -0.49346 0.06723 0.122233 0.65147
0.224 -0.42461 0.07256 0.128703 0.416736
0.192 -0.39013 0.087235 0.123379 -0.41239
0.083 -0.41641 0.082292 0.118884 -0.93086
0.089 -0.22546 0.085866 0.151038 -0.48236
-0.04 -0.17429 0.057939 0.140648 -0.70076
0.06 -0.39263 0.051865 0.164912 -0.55016
0.231 -0.26127 0.054083 0.108527 0.477906
0.167 -0.32559 0.060141 0.116864 -0.78449
0.216 -0.46078 0.034 0.126001 0.004914
0.11 -0.19363 0.054083 0.125978 0.592946
0.026 -0.107 0.045803 0.142972 0.431805
-0.175 -0.22748 0.086406 0.117149 0.460636
0.112 -0.39503 0.051865 0.160022 0.984754
0.372 -0.70805 0.038948 0.127047 -0.35892
0.125 -0.46761 0.052697 0.118175 0.3499
0.082 -0.22131 0.042011 0.109147 0.819747
0.071 -0.16663 0.044204 0.112057 0.30156
0.168 -0.4493 0.059363 0.11201 -0.04597
0.09 -0.2342 0.049648 0.100233 0.380206
0.048 -0.31409 0.058309 0.140881 -0.52053
0.292 -0.50058 0.081006 0.136491 -0.27765
0.239 -0.39592 0.066573 0.164095 -0.98032
0.341 -0.76728 0.017691 0.116658 -0.81848
0.142 -0.84162 0.072013 0.089859 0.281274
0.199 -0.61935 0.076059 0.099058 0.212303
-0.065 -0.11299 0.060033 0.138487 0.550047
0.345 -0.39765 0.078892 0.128265 0.654092
0.178 -0.33845 0.044204 0.117409 -0.10633
0.373 -0.49515 0.066037 0.126152 0.874155
0.04 -0.37387 0.085 0.164419 0.999874
0.099 -0.39242 0.06637 0.112432 0.006853
0.349 -0.38714 0.081412 0.119236 0.05509
-0.093 -0.20611 0.085428 0.115961 0.714028
0.169 -0.1181 0.04701 0.11542 -0.89169
0.375 -0.45293 0.053254 0.158685 0.012875
0.029 -0.27528 0.046615 0.120317 0.748602
0.223 -0.36235 0.059169 0.10434 -0.35264
0.324 -0.38541 0.047801 0.143997 0.497252
0.205 -0.72432 0.0464 0.137355 0.963427
0.136 -0.45968 0.060539 0.128681 -0.93578
0.483 -0.53088 0.079322 0.136278 0.593864
0.253 -0.38729 0.053823 0.114344 -0.21963
0.27 -0.41025 0.060207 0.122651 0.718708
0.18 -0.32923 0.071589 0.168952 0.228644
0.124 -0.27697 0.067601 0.123131 -0.8994
-0.043 -0.30758 0.039824 0.136319 -0.80715
0.242 -0.33948 0.050219 0.118443 -0.87597
0.457 -0.69832 0.025238 0.121685 0.716792
0.472 -0.69672 0.025238 0.12168 0.448037
0.028 -0.22865 0.048826 0.141917 0.079847
0.55 -0.55117 0.081006 0.128343 0.541163
0.435 -0.68485 0.087321 0.136087 -0.47765
0.153 -0.42677 0.074706 0.11942 0.892537
0.266 -0.43129 0.076059 0.140943 0.455326
0.281 -0.24241 0.062128 0.11246 0.684828
0.246 -0.34337 0.048826 0.1131 0.380922
0.189 -0.13488 0.053535 0.149804 -0.74864
0.244 -0.7456 0.061587 0.12864 0.54236
0.061 -0.26073 0.046615 0.131959 0.157535
0.149 -0.42657 0.068476 0.121888 -0.62431
0.022 -0.30728 0.032649 0.133243 -0.31685
0.374 -0.20112 0.069641 0.129772 0.695968
-0.042 -0.4432 0.026419 0.117703 -0.6905
0.192 -0.11039 0.051039 0.082866 -0.60497
0.078 -0.10964 0.033541 0.147051 0.506654
0.29 -0.49209 0.041231 0.148746 -0.59463
0.419 -0.70666 0.065 0.119065 0.967651
0.249 -0.55407 0.052697 0.123767 -0.39813
0.501 -0.53228 0.06637 0.124213 0.203958
0.077 -0.26529 0.050774 0.119592 -0.19204
0.296 -0.48539 0.047434 0.102517 0.53174
0.227 -0.34025 0.076537 0.117391 0.909005
0.19 -0.51889 0.058309 0.120332 -0.81069
0.148 -0.23836 0.053535 0.139265 0.394186
0.355 -0.31856 0.05714 0.113544 -0.30854
0.241 -0.44371 0.057982 0.122543 -0.98411
0.171 -0.23043 0.052153 0.137503 -0.46577
0.115 -0.39764 0.028653 0.111266 -0.6998
0.096 -0.13081 0.0464 0.136984 -0.25785
0.088 -0.23098 0.061032 0.121214 -0.49757
0.418 -0.6896 0.072945 0.131232 -0.03352
0.474 0.413588 0.045967 0.134103 0.276385
0.501 -0.46379 0.059908 0.124906 0.383563
0.08 -0.15472 0.05547 0.112134 0.076975
-0.047 -0.60789 0.029529 0.145301 0.55301
0.438 -1.15176 0.045 0.114791 0.179937
0.062 -0.1754 0.051865 0.150243 0.121274
0.195 -1.01193 0.024698 0.095804 0.815747
0.161 -0.47738 0.045 0.103208 -0.80008
